timestamp;txHash;blockNumber;cumulativeGasUsed;gasUsed;from;to;effectiveGasPrice
06/21/2024, 19:25:14;0x61395328e920475340ef574d9bee8c52ed05cb3ed5b46e27346ae62d3444e06c;211160;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:14;0x6694f09bbceadf7df0fb63d9fb93cc314f52d2b4b093add0f8d83ad4d44bb935;211161;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:14;0x5b077270ac5cabdb64d9ebe2b0534579453e7548fadd90d8f6f1e5b99e3c7fec;211162;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:14;0x67a872bd93fdfb978ed0f0fb7d37954b8f6e92b920791b3fdd1850f0158ea440;211163;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:14;0x9853964d446940d6023cddb6827e4878f67a7d84a6f1d9011e03a9c1c00fa6ca;211164;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:14;0x213234ccb9309ae568691faf74b65a24b9b2ad18345e0f4efd6d94006b27c074;211165;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:14;0x3ef8e29edbb60a738ea78d4bd7d942e25b739b2f01bea87d039d84514c727cb1;211166;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:14;0xc244cdba066f72030d26737097201d4352c43793857e17d54ac2add3362ec99e;211167;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:14;0x23786df088644345da19aa615a71a2c76fa8210fbd0e7885f534a53c017620a4;211168;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:14;0x3f6636f992e55f6a169547e248819976230181b396b4afd0d776a1dfa2ddf5a7;211169;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
06/21/2024, 19:25:14;0x9bd2934a35b1855256cb617dcece9637acc7bedf6e9f519e4e9de1015655c942;211170;27176;27176;0x1b8C96Cc103ab3645844a44ca3F56461e416a244;0x59fA51F266F909232757Fdf829a4948d3efe8459;20000000000
